INSERT INTO Customer (customer_id, customer_name, address, phone_number, email) VALUES
('CS05139', 'Sinta Wahyu Kirana', 'Jl. Bojonegoro No.172 RT9/RW4', '081210005139', 'sinta.wahyu.kirana@mail.com'),
('CS05140', 'Rudi Kurnia', 'Jl. Mulyo No.172 RT10/RW4', '081210005140', 'rudi.kurnia@mail.com'),
('CS05141', 'Andini Hidayat Trianto', 'Jl. Gedongan No.172 RT1/RW5', '081210005141', 'andini.hidayat.trianto@mail.com'),
('CS05142', 'Sari Putra', 'Jl. Pahlawan No.172 RT2/RW5', '081210005142', 'sari.putra@mail.com'),
('CS05143', 'Mina Lestari', 'Jl. Mawar No.172 RT3/RW5', '081210005143', 'mina.lestari@mail.com'),
('CS05144', 'Mason Kirana', 'Jl. Melati No.172 RT4/RW5', '081210005144', 'mason.kirana@mail.com'),
('CS05145', 'Yulia Silva', 'Jl. Gubeng No.172 RT5/RW5', '081210005145', 'yulia.silva@mail.com'),
('CS05146', 'Aditya Wijaya', 'Jl. Rajawali No.172 RT6/RW5', '081210005146', 'aditya.wijaya@mail.com'),
('CS05147', 'Rizky Santoso Hartono', 'Jl. Bungur No.172 RT7/RW5', '081210005147', 'rizky.santoso.hartono@mail.com'),
('CS05148', 'Hesti Wahyu Sutanto', 'Jl. Yos Sudarso No.172 RT8/RW5', '081210005148', 'hesti.wahyu.sutanto@mail.com'),
('CS05149', 'Ruby Alexander Halim', 'Jl. Tidar No.172 RT9/RW5', '081210005149', 'ruby.alexander.halim@mail.com'),
('CS05150', 'Indra Wijaya Anggraeni', 'Jl. Waru No.172 RT10/RW5', '081210005150', 'indra.wijaya.anggraeni@mail.com'),
('CS05151', 'Binar Anggraeni Firdaus', 'Jl. Kenari No.172 RT1/RW6', '081210005151', 'binar.anggraeni.firdaus@mail.com'),
('CS05152', 'Wira Saputra Kurniawan', 'Jl. Kenjeran No.172 RT2/RW6', '081210005152', 'wira.saputra.kurniawan@mail.com'),
('CS05153', 'Aria Ramli', 'Jl. Gajah Mada No.172 RT3/RW6', '081210005153', 'aria.ramli@mail.com'),
('CS05154', 'Ruby Wijanto', 'Jl. Diponegoro No.172 RT4/RW6', '081210005154', 'ruby.wijanto@mail.com'),
('CS05155', 'Dhiya Anggraeni Wijanto', 'Jl. Kapten Tendean No.172 RT5/RW6', '081210005155', 'dhiya.anggraeni.wijanto@mail.com'),
('CS05156', 'Noah Setiawan', 'Jl. Garuda No.172 RT6/RW6', '081210005156', 'noah.setiawan@mail.com'),
('CS05157', 'Jules John Kurniawan', 'Jl. Bunga No.172 RT7/RW6', '081210005157', 'jules.john.kurniawan@mail.com'),
('CS05158', 'Eka Wijaya Kurniawan', 'Jl. Anggrek No.172 RT8/RW6', '081210005158', 'eka.wijaya.kurniawan@mail.com'),
('CS05159', 'Liam Grace Ramadhan', 'Jl. Flamboyan No.172 RT9/RW6', '081210005159', 'liam.grace.ramadhan@mail.com'),
('CS05160', 'Bayu Sutanto', 'Jl. Pelangi No.172 RT10/RW6', '081210005160', 'bayu.sutanto@mail.com'),
('CS05161', 'Lina Wahyu Agustina', 'Jl. Merdeka No.173 RT1/RW7', '081210005161', 'lina.wahyu.agustina@mail.com'),
('CS05162', 'Damar Santoso Sumarno', 'Jl. Sudirman No.173 RT2/RW7', '081210005162', 'damar.santoso.sumarno@mail.com'),
('CS05163', 'Vera Grace Firdaus', 'Jl. Ahmad Yani No.173 RT3/RW7', '081210005163', 'vera.grace.firdaus@mail.com'),
('CS05164', 'Teguh Sari Kurniawan', 'Jl. Raya Darmo No.173 RT4/RW7', '081210005164', 'teguh.sari.kurniawan@mail.com'),
('CS05165', 'Cahaya Permana', 'Jl. Kenanga No.173 RT5/RW7', '081210005165', 'cahaya.permana@mail.com'),
('CS05166', 'Rizky Anisa Hartanto', 'Jl. Ketintang No.173 RT6/RW7', '081210005166', 'rizky.anisa.hartanto@mail.com'),
('CS05167', 'Fajar Hartono Halim', 'Jl. Veteran No.173 RT7/RW7', '081210005167', 'fajar.hartono.halim@mail.com'),
('CS05168', 'Damar Permata Martinez', 'Jl. Basuki Rahmat No.173 RT8/RW7', '081210005168', 'damar.permata.martinez@mail.com'),
('CS05169', 'Joko Kirana', 'Jl. Bojonegoro No.173 RT9/RW7', '081210005169', 'joko.kirana@mail.com'),
('CS05170', 'Rian Rahma Hasan', 'Jl. Mulyo No.173 RT10/RW7', '081210005170', 'rian.rahma.hasan@mail.com'),
('CS05171', 'Rudi Lee', 'Jl. Gedongan No.173 RT1/RW8', '081210005171', 'rudi.lee@mail.com'),
('CS05172', 'Hesti Halim', 'Jl. Pahlawan No.173 RT2/RW8', '081210005172', 'hesti.halim@mail.com'),
('CS05173', 'Mila Halim', 'Jl. Mawar No.173 RT3/RW8', '081210005173', 'mila.halim@mail.com'),
('CS05174', 'Nora Santoso', 'Jl. Melati No.173 RT4/RW8', '081210005174', 'nora.santoso@mail.com'),
('CS05175', 'Isabella Michael Fauzan', 'Jl. Gubeng No.173 RT5/RW8', '081210005175', 'isabella.michael.fauzan@mail.com'),
('CS05176', 'Hugo Pratama', 'Jl. Rajawali No.173 RT6/RW8', '081210005176', 'hugo.pratama@mail.com'),
('CS05177', 'Fauzi Wijaya Martinez', 'Jl. Bungur No.173 RT7/RW8', '081210005177', 'fauzi.wijaya.martinez@mail.com'),
('CS05178', 'Maya Pratama Hidayat', 'Jl. Yos Sudarso No.173 RT8/RW8', '081210005178', 'maya.pratama.hidayat@mail.com'),
('CS05179', 'Rian Lestari', 'Jl. Tidar No.173 RT9/RW8', '081210005179', 'rian.lestari@mail.com'),
('CS05180', 'Vina Kurnia Rahman', 'Jl. Waru No.173 RT10/RW8', '081210005180', 'vina.kurnia.rahman@mail.com'),
('CS05181', 'Dewi Sumarno', 'Jl. Kenari No.173 RT1/RW9', '081210005181', 'dewi.sumarno@mail.com'),
('CS05182', 'Rizky Suryanto', 'Jl. Kenjeran No.173 RT2/RW9', '081210005182', 'rizky.suryanto@mail.com'),
('CS05183', 'Fahri Wijaya Anggraeni', 'Jl. Gajah Mada No.173 RT3/RW9', '081210005183', 'fahri.wijaya.anggraeni@mail.com'),
('CS05184', 'Mahesa Anggraeni Lee', 'Jl. Diponegoro No.173 RT4/RW9', '081210005184', 'mahesa.anggraeni.lee@mail.com'),
('CS05185', 'Wira Wijaya', 'Jl. Kapten Tendean No.173 RT5/RW9', '081210005185', 'wira.wijaya@mail.com'),
('CS05186', 'Putri Rahma Saputra', 'Jl. Garuda No.173 RT6/RW9', '081210005186', 'putri.rahma.saputra@mail.com'),
('CS05187', 'Aditya Putra Mustafa', 'Jl. Bunga No.173 RT7/RW9', '081210005187', 'aditya.putra.mustafa@mail.com'),
('CS05188', 'Zidan Lee', 'Jl. Anggrek No.173 RT8/RW9', '081210005188', 'zidan.lee@mail.com'),
('CS05189', 'Eli Alexander Putra', 'Jl. Flamboyan No.173 RT9/RW9', '081210005189', 'eli.alexander.putra@mail.com'),
('CS05190', 'Raisa Wijaya Halim', 'Jl. Pelangi No.173 RT10/RW9', '081210005190', 'raisa.wijaya.halim@mail.com'),
('CS05191', 'Milo Grace Lee', 'Jl. Merdeka No.174 RT1/RW10', '081210005191', 'milo.grace.lee@mail.com'),
('CS05192', 'Imam Kurnia Maulana', 'Jl. Sudirman No.174 RT2/RW10', '081210005192', 'imam.kurnia.maulana@mail.com'),
('CS05193', 'Cahaya Silva', 'Jl. Ahmad Yani No.174 RT3/RW10', '081210005193', 'cahaya.silva@mail.com'),
('CS05194', 'Budi Anisa Fauzan', 'Jl. Raya Darmo No.174 RT4/RW10', '081210005194', 'budi.anisa.fauzan@mail.com'),
('CS05195', 'Sinta Putra Pratama', 'Jl. Kenanga No.174 RT5/RW10', '081210005195', 'sinta.putra.pratama@mail.com'),
('CS05196', 'Zidan Sari Maulana', 'Jl. Ketintang No.174 RT6/RW10', '081210005196', 'zidan.sari.maulana@mail.com'),
('CS05197', 'Rina Anisa Wulandari', 'Jl. Veteran No.174 RT7/RW10', '081210005197', 'rina.anisa.wulandari@mail.com'),
('CS05198', 'Ilham Wahyu Sutanto', 'Jl. Basuki Rahmat No.174 RT8/RW10', '081210005198', 'ilham.wahyu.sutanto@mail.com'),
('CS05199', 'Fahri Santoso Maulana', 'Jl. Bojonegoro No.174 RT9/RW10', '081210005199', 'fahri.santoso.maulana@mail.com'),
('CS05200', 'Raka Setiawan', 'Jl. Mulyo No.174 RT10/RW10', '081210005200', 'raka.setiawan@mail.com'),
('CS05201', 'Eli Michael Sumarno', 'Jl. Gedongan No.174 RT1/RW1', '081210005201', 'eli.michael.sumarno@mail.com'),
('CS05202', 'Ella Sutanto', 'Jl. Pahlawan No.174 RT2/RW1', '081210005202', 'ella.sutanto@mail.com'),
('CS05203', 'Binar Maulana', 'Jl. Mawar No.174 RT3/RW1', '081210005203', 'binar.maulana@mail.com'),
('CS05204', 'Hesti Shah', 'Jl. Melati No.174 RT4/RW1', '081210005204', 'hesti.shah@mail.com'),
('CS05205', 'Daniel Nugroho', 'Jl. Gubeng No.174 RT5/RW1', '081210005205', 'daniel.nugroho@mail.com'),
('CS05206', 'Ella Hasan', 'Jl. Rajawali No.174 RT6/RW1', '081210005206', 'ella.hasan@mail.com'),
('CS05207', 'Praba Hartanto', 'Jl. Bungur No.174 RT7/RW1', '081210005207', 'praba.hartanto@mail.com'),
('CS05208', 'Amelia Grace Sutanto', 'Jl. Yos Sudarso No.174 RT8/RW1', '081210005208', 'amelia.grace.sutanto@mail.com'),
('CS05209', 'Binar Hartono Kurniawan', 'Jl. Tidar No.174 RT9/RW1', '081210005209', 'binar.hartono.kurniawan@mail.com'),
('CS05210', 'Usman Suryanto', 'Jl. Waru No.174 RT10/RW1', '081210005210', 'usman.suryanto@mail.com'),
('CS05211', 'Wira Suryanto', 'Jl. Kenari No.174 RT1/RW2', '081210005211', 'wira.suryanto@mail.com'),
('CS05212', 'Mia Kim Pratama', 'Jl. Kenjeran No.174 RT2/RW2', '081210005212', 'mia.kim.pratama@mail.com'),
('CS05213', 'Asep Hidayat Utama', 'Jl. Gajah Mada No.174 RT3/RW2', '081210005213', 'asep.hidayat.utama@mail.com'),
('CS05214', 'Ryan Sumarno', 'Jl. Diponegoro No.174 RT4/RW2', '081210005214', 'ryan.sumarno@mail.com'),
('CS05215', 'Farah Tan', 'Jl. Kapten Tendean No.174 RT5/RW2', '081210005215', 'farah.tan@mail.com'),
('CS05216', 'Dian Irawan', 'Jl. Garuda No.174 RT6/RW2', '081210005216', 'dian.irawan@mail.com'),
('CS05217', 'Dewi Shah', 'Jl. Bunga No.174 RT7/RW2', '081210005217', 'dewi.shah@mail.com'),
('CS05218', 'Agus Anggraeni Suryanto', 'Jl. Anggrek No.174 RT8/RW2', '081210005218', 'agus.anggraeni.suryanto@mail.com'),
('CS05219', 'Andi Pratama Suryanto', 'Jl. Flamboyan No.174 RT9/RW2', '081210005219', 'andi.pratama.suryanto@mail.com'),
('CS05220', 'Rizal Silva', 'Jl. Pelangi No.174 RT10/RW2', '081210005220', 'rizal.silva@mail.com'),
('CS05221', 'Hadi Maulana', 'Jl. Merdeka No.175 RT1/RW3', '081210005221', 'hadi.maulana@mail.com'),
('CS05222', 'Lucas Khan', 'Jl. Sudirman No.175 RT2/RW3', '081210005222', 'lucas.khan@mail.com'),
('CS05223', 'Raka Pratama Kirana', 'Jl. Ahmad Yani No.175 RT3/RW3', '081210005223', 'raka.pratama.kirana@mail.com'),
('CS05224', 'Lestari Santoso Prasetyo', 'Jl. Raya Darmo No.175 RT4/RW3', '081210005224', 'lestari.santoso.prasetyo@mail.com'),
('CS05225', 'Sari Trianto', 'Jl. Kenanga No.175 RT5/RW3', '081210005225', 'sari.trianto@mail.com'),
('CS05226', 'Lestari Anisa Mustafa', 'Jl. Ketintang No.175 RT6/RW3', '081210005226', 'lestari.anisa.mustafa@mail.com'),
('CS05227', 'Surya Wahyu Saputra', 'Jl. Veteran No.175 RT7/RW3', '081210005227', 'surya.wahyu.saputra@mail.com'),
('CS05228', 'Hendra Wijaya Ramli', 'Jl. Basuki Rahmat No.175 RT8/RW3', '081210005228', 'hendra.wijaya.ramli@mail.com'),
('CS05229', 'Wyatt Martinez', 'Jl. Bojonegoro No.175 RT9/RW3', '081210005229', 'wyatt.martinez@mail.com'),
('CS05230', 'Vega Wong', 'Jl. Mulyo No.175 RT10/RW3', '081210005230', 'vega.wong@mail.com'),
('CS05231', 'Eko Suryanto', 'Jl. Gedongan No.175 RT1/RW4', '081210005231', 'eko.suryanto@mail.com'),
('CS05232', 'Teguh Anisa Permana', 'Jl. Pahlawan No.175 RT2/RW4', '081210005232', 'teguh.anisa.permana@mail.com'),
('CS05233', 'Jules Utama', 'Jl. Mawar No.175 RT3/RW4', '081210005233', 'jules.utama@mail.com'),
('CS05234', 'Chloe Anne Irawan', 'Jl. Melati No.175 RT4/RW4', '081210005234', 'chloe.anne.irawan@mail.com'),
('CS05235', 'Jessica Paul Utama', 'Jl. Gubeng No.175 RT5/RW4', '081210005235', 'jessica.paul.utama@mail.com'),
('CS05236', 'Fajar Nugroho Lee', 'Jl. Rajawali No.175 RT6/RW4', '081210005236', 'fajar.nugroho.lee@mail.com'),
('CS05237', 'Dewi Putra', 'Jl. Bungur No.175 RT7/RW4', '081210005237', 'dewi.putra@mail.com'),
('CS05238', 'Leo Hasan', 'Jl. Yos Sudarso No.175 RT8/RW4', '081210005238', 'leo.hasan@mail.com'),
('CS05239', 'Joko Permata Firdaus', 'Jl. Tidar No.175 RT9/RW4', '081210005239', 'joko.permata.firdaus@mail.com'),
('CS05240', 'Nora Anne Wulandari', 'Jl. Waru No.175 RT10/RW4', '081210005240', 'nora.anne.wulandari@mail.com'),
('CS05241', 'Lestari Santoso', 'Jl. Kenari No.175 RT1/RW5', '081210005241', 'lestari.santoso@mail.com'),
('CS05242', 'Agus Utami Maulana', 'Jl. Kenjeran No.175 RT2/RW5', '081210005242', 'agus.utami.maulana@mail.com'),
('CS05243', 'Usman Permata Mustafa', 'Jl. Gajah Mada No.175 RT3/RW5', '081210005243', 'usman.permata.mustafa@mail.com'),
('CS05244', 'Galih Permata Rahman', 'Jl. Diponegoro No.175 RT4/RW5', '081210005244', 'galih.permata.rahman@mail.com'),
('CS05245', 'Asep Santoso Santoso', 'Jl. Kapten Tendean No.175 RT5/RW5', '081210005245', 'asep.santoso.santoso@mail.com'),
('CS05246', 'Praba Nugroho Hasan', 'Jl. Garuda No.175 RT6/RW5', '081210005246', 'praba.nugroho.hasan@mail.com'),
('CS05247', 'Logan James Irawan', 'Jl. Bunga No.175 RT7/RW5', '081210005247', 'logan.james.irawan@mail.com'),
('CS05248', 'Hana Hartono', 'Jl. Anggrek No.175 RT8/RW5', '081210005248', 'hana.hartono@mail.com'),
('CS05249', 'Eko Silva', 'Jl. Flamboyan No.175 RT9/RW5', '081210005249', 'eko.silva@mail.com'),
('CS05250', 'Rizal Saputra Suryanto', 'Jl. Pelangi No.175 RT10/RW5', '081210005250', 'rizal.saputra.suryanto@mail.com'),
('CS05251', 'Nanda Wijaya Mustafa', 'Jl. Merdeka No.176 RT1/RW6', '081210005251', 'nanda.wijaya.mustafa@mail.com'),
('CS05252', 'Leo Alexander Lee', 'Jl. Sudirman No.176 RT2/RW6', '081210005252', 'leo.alexander.lee@mail.com'),
('CS05253', 'Nina Agustina', 'Jl. Ahmad Yani No.176 RT3/RW6', '081210005253', 'nina.agustina@mail.com'),
('CS05254', 'Umar Rahman', 'Jl. Raya Darmo No.176 RT4/RW6', '081210005254', 'umar.rahman@mail.com'),
('CS05255', 'Oka Pratama Kurniawan', 'Jl. Kenanga No.176 RT5/RW6', '081210005255', 'oka.pratama.kurniawan@mail.com'),
('CS05256', 'Praba Pratama', 'Jl. Ketintang No.176 RT6/RW6', '081210005256', 'praba.pratama@mail.com'),
('CS05257', 'Iris Michael Kusuma', 'Jl. Veteran No.176 RT7/RW6', '081210005257', 'iris.michael.kusuma@mail.com'),
('CS05258', 'Imam Rahman', 'Jl. Basuki Rahmat No.176 RT8/RW6', '081210005258', 'imam.rahman@mail.com'),
('CS05259', 'Budi Irawan', 'Jl. Bojonegoro No.176 RT9/RW6', '081210005259', 'budi.irawan@mail.com'),
('CS05260', 'Sari Permata Ramadhan', 'Jl. Mulyo No.176 RT10/RW6', '081210005260', 'sari.permata.ramadhan@mail.com'),
('CS05261', 'Oka Rahma Halim', 'Jl. Gedongan No.176 RT1/RW7', '081210005261', 'oka.rahma.halim@mail.com'),
('CS05262', 'Sari Sari Ramadhan', 'Jl. Pahlawan No.176 RT2/RW7', '081210005262', 'sari.sari.ramadhan@mail.com'),
('CS05263', 'Liam Paul Wong', 'Jl. Mawar No.176 RT3/RW7', '081210005263', 'liam.paul.wong@mail.com'),
('CS05264', 'Vera Anne Kusuma', 'Jl. Melati No.176 RT4/RW7', '081210005264', 'vera.anne.kusuma@mail.com'),
('CS05265', 'Joko Hartono Lee', 'Jl. Gubeng No.176 RT5/RW7', '081210005265', 'joko.hartono.lee@mail.com'),
('CS05266', 'Tari Nur Santoso', 'Jl. Rajawali No.176 RT6/RW7', '081210005266', 'tari.nur.santoso@mail.com'),
('CS05267', 'Eli Paul Sukma', 'Jl. Bungur No.176 RT7/RW7', '081210005267', 'eli.paul.sukma@mail.com'),
('CS05268', 'Nico Hidayat Halim', 'Jl. Yos Sudarso No.176 RT8/RW7', '081210005268', 'nico.hidayat.halim@mail.com'),
('CS05269', 'Jules Irawan', 'Jl. Tidar No.176 RT9/RW7', '081210005269', 'jules.irawan@mail.com'),
('CS05270', 'Saleh Kurnia Maulana', 'Jl. Waru No.176 RT10/RW7', '081210005270', 'saleh.kurnia.maulana@mail.com'),
('CS05271', 'Raisa Irawan', 'Jl. Kenari No.176 RT1/RW8', '081210005271', 'raisa.irawan@mail.com'),
('CS05272', 'Daniel Lestari', 'Jl. Kenjeran No.176 RT2/RW8', '081210005272', 'daniel.lestari@mail.com'),
('CS05273', 'Joko Susanto', 'Jl. Gajah Mada No.176 RT3/RW8', '081210005273', 'joko.susanto@mail.com'),
('CS05274', 'Imam Santoso Rahman', 'Jl. Diponegoro No.176 RT4/RW8', '081210005274', 'imam.santoso.rahman@mail.com'),
('CS05275', 'Nanda Firdaus', 'Jl. Kapten Tendean No.176 RT5/RW8', '081210005275', 'nanda.firdaus@mail.com'),
('CS05276', 'Vira Arifin', 'Jl. Garuda No.176 RT6/RW8', '081210005276', 'vira.arifin@mail.com'),
('CS05277', 'Rudi Nugroho', 'Jl. Bunga No.176 RT7/RW8', '081210005277', 'rudi.nugroho@mail.com'),
('CS05278', 'Yuda Wijaya Hartono', 'Jl. Anggrek No.176 RT8/RW8', '081210005278', 'yuda.wijaya.hartono@mail.com'),
('CS05279', 'Yuda Rahma Utama', 'Jl. Flamboyan No.176 RT9/RW8', '081210005279', 'yuda.rahma.utama@mail.com'),
('CS05280', 'Fauzi Putra Firdaus', 'Jl. Pelangi No.176 RT10/RW8', '081210005280', 'fauzi.putra.firdaus@mail.com'),
('CS05281', 'Kirana Putra', 'Jl. Merdeka No.177 RT1/RW9', '081210005281', 'kirana.putra@mail.com'),
('CS05282', 'Imam Sumarno', 'Jl. Sudirman No.177 RT2/RW9', '081210005282', 'imam.sumarno@mail.com'),
('CS05283', 'Zahra Permana', 'Jl. Ahmad Yani No.177 RT3/RW9', '081210005283', 'zahra.permana@mail.com'),
('CS05284', 'Elang Halim', 'Jl. Raya Darmo No.177 RT4/RW9', '081210005284', 'elang.halim@mail.com'),
('CS05285', 'Daniel John Kirana', 'Jl. Kenanga No.177 RT5/RW9', '081210005285', 'daniel.john.kirana@mail.com'),
('CS05286', 'Rian Rahman', 'Jl. Ketintang No.177 RT6/RW9', '081210005286', 'rian.rahman@mail.com'),
('CS05287', 'Praba Sari Trianto', 'Jl. Veteran No.177 RT7/RW9', '081210005287', 'praba.sari.trianto@mail.com'),
('CS05288', 'Praba Pratama Wong', 'Jl. Basuki Rahmat No.177 RT8/RW9', '081210005288', 'praba.pratama.wong@mail.com'),
('CS05289', 'Indra Pratama Halim', 'Jl. Bojonegoro No.177 RT9/RW9', '081210005289', 'indra.pratama.halim@mail.com'),
('CS05290', 'Wulan Hartono Sukma', 'Jl. Mulyo No.177 RT10/RW9', '081210005290', 'wulan.hartono.sukma@mail.com'),
('CS05291', 'Yoga Wahyu Firdaus', 'Jl. Gedongan No.177 RT1/RW10', '081210005291', 'yoga.wahyu.firdaus@mail.com'),
('CS05292', 'Mina Hasan', 'Jl. Pahlawan No.177 RT2/RW10', '081210005292', 'mina.hasan@mail.com'),
('CS05293', 'Luna Lee Santoso', 'Jl. Mawar No.177 RT3/RW10', '081210005293', 'luna.lee.santoso@mail.com'),
('CS05294', 'Rizal Nugroho', 'Jl. Melati No.177 RT4/RW10', '081210005294', 'rizal.nugroho@mail.com'),
('CS05295', 'Wira Kurnia Hartanto', 'Jl. Gubeng No.177 RT5/RW10', '081210005295', 'wira.kurnia.hartanto@mail.com'),
('CS05296', 'Iris Shah', 'Jl. Rajawali No.177 RT6/RW10', '081210005296', 'iris.shah@mail.com'),
('CS05297', 'Satya Hidayat Wijanto', 'Jl. Bungur No.177 RT7/RW10', '081210005297', 'satya.hidayat.wijanto@mail.com'),
('CS05298', 'Andini Maulana', 'Jl. Yos Sudarso No.177 RT8/RW10', '081210005298', 'andini.maulana@mail.com'),
('CS05299', 'Jaya Firdaus', 'Jl. Tidar No.177 RT9/RW10', '081210005299', 'jaya.firdaus@mail.com'),
('CS05300', 'Tari Wahyu Hasan', 'Jl. Waru No.177 RT10/RW10', '081210005300', 'tari.wahyu.hasan@mail.com'),
('CS05301', 'Aiden Yusuf', 'Jl. Kenari No.177 RT1/RW1', '081210005301', 'aiden.yusuf@mail.com'),
('CS05302', 'Dian Anisa Wulandari', 'Jl. Kenjeran No.177 RT2/RW1', '081210005302', 'dian.anisa.wulandari@mail.com'),
('CS05303', 'Lina Nugroho Silva', 'Jl. Gajah Mada No.177 RT3/RW1', '081210005303', 'lina.nugroho.silva@mail.com'),
('CS05304', 'Elang Suryanto', 'Jl. Diponegoro No.177 RT4/RW1', '081210005304', 'elang.suryanto@mail.com'),
('CS05305', 'Emma Anne Ramli', 'Jl. Kapten Tendean No.177 RT5/RW1', '081210005305', 'emma.anne.ramli@mail.com'),
('CS05306', 'Cahaya Hartono Kurnia', 'Jl. Garuda No.177 RT6/RW1', '081210005306', 'cahaya.hartono.kurnia@mail.com'),
('CS05307', 'Sophia Michael Arifin', 'Jl. Bunga No.177 RT7/RW1', '081210005307', 'sophia.michael.arifin@mail.com'),
('CS05308', 'Ilham Gomez', 'Jl. Anggrek No.177 RT8/RW1', '081210005308', 'ilham.gomez@mail.com'),
('CS05309', 'Mahesa Sari Sari', 'Jl. Flamboyan No.177 RT9/RW1', '081210005309', 'mahesa.sari.sari@mail.com'),
('CS05310', 'Vira Anisa Irawan', 'Jl. Pelangi No.177 RT10/RW1', '081210005310', 'vira.anisa.irawan@mail.com'),
('CS05311', 'Joko Permata Rahman', 'Jl. Merdeka No.178 RT1/RW2', '081210005311', 'joko.permata.rahman@mail.com'),
('CS05312', 'Vira Anggraeni', 'Jl. Sudirman No.178 RT2/RW2', '081210005312', 'vira.anggraeni@mail.com'),
('CS05313', 'Dian Kirana', 'Jl. Ahmad Yani No.178 RT3/RW2', '081210005313', 'dian.kirana@mail.com'),
('CS05314', 'Hannah Khan', 'Jl. Raya Darmo No.178 RT4/RW2', '081210005314', 'hannah.khan@mail.com'),
('CS05315', 'Cahyo Wahyu Ramadhan', 'Jl. Kenanga No.178 RT5/RW2', '081210005315', 'cahyo.wahyu.ramadhan@mail.com'),
('CS05316', 'Ella Firdaus', 'Jl. Ketintang No.178 RT6/RW2', '081210005316', 'ella.firdaus@mail.com'),
('CS05317', 'Nina Kurnia Utama', 'Jl. Veteran No.178 RT7/RW2', '081210005317', 'nina.kurnia.utama@mail.com'),
('CS05318', 'Elang Santoso Sukma', 'Jl. Basuki Rahmat No.178 RT8/RW2', '081210005318', 'elang.santoso.sukma@mail.com'),
('CS05319', 'Saleh Wijaya Silva', 'Jl. Bojonegoro No.178 RT9/RW2', '081210005319', 'saleh.wijaya.silva@mail.com'),
('CS05320', 'Nora Fauzan', 'Jl. Mulyo No.178 RT10/RW2', '081210005320', 'nora.fauzan@mail.com'),
('CS05321', 'Jaya Santoso Nugraha', 'Jl. Gedongan No.178 RT1/RW3', '081210005321', 'jaya.santoso.nugraha@mail.com'),
('CS05322', 'Emma Prasetyo', 'Jl. Pahlawan No.178 RT2/RW3', '081210005322', 'emma.prasetyo@mail.com'),
('CS05323', 'Lina Agustina', 'Jl. Mawar No.178 RT3/RW3', '081210005323', 'lina.agustina@mail.com'),
('CS05324', 'Bayu Putra', 'Jl. Melati No.178 RT4/RW3', '081210005324', 'bayu.putra@mail.com'),
('CS05325', 'Mason Wulandari', 'Jl. Gubeng No.178 RT5/RW3', '081210005325', 'mason.wulandari@mail.com'),
('CS05326', 'Luca Firdaus', 'Jl. Rajawali No.178 RT6/RW3', '081210005326', 'luca.firdaus@mail.com'),
('CS05327', 'Vega Rahman', 'Jl. Bungur No.178 RT7/RW3', '081210005327', 'vega.rahman@mail.com'),
('CS05328', 'Sophia Alexander Martinez', 'Jl. Yos Sudarso No.178 RT8/RW3', '081210005328', 'sophia.alexander.martinez@mail.com'),
('CS05329', 'Imam Kurnia', 'Jl. Tidar No.178 RT9/RW3', '081210005329', 'imam.kurnia@mail.com'),
('CS05330', 'Teguh Saputra Wijanto', 'Jl. Waru No.178 RT10/RW3', '081210005330', 'teguh.saputra.wijanto@mail.com'),
('CS05331', 'Eko Wahyu Permana', 'Jl. Kenari No.178 RT1/RW4', '081210005331', 'eko.wahyu.permana@mail.com'),
('CS05332', 'Dian Hidayat Ramli', 'Jl. Kenjeran No.178 RT2/RW4', '081210005332', 'dian.hidayat.ramli@mail.com'),
('CS05333', 'Rudi Firdaus', 'Jl. Gajah Mada No.178 RT3/RW4', '081210005333', 'rudi.firdaus@mail.com'),
('CS05334', 'Satya Hartono Yusuf', 'Jl. Diponegoro No.178 RT4/RW4', '081210005334', 'satya.hartono.yusuf@mail.com'),
('CS05335', 'Nanda Kirana', 'Jl. Kapten Tendean No.178 RT5/RW4', '081210005335', 'nanda.kirana@mail.com'),
('CS05336', 'Elang Wulandari', 'Jl. Garuda No.178 RT6/RW4', '081210005336', 'elang.wulandari@mail.com'),
('CS05337', 'Nora Setiawan', 'Jl. Bunga No.178 RT7/RW4', '081210005337', 'nora.setiawan@mail.com'),
('CS05338', 'Nora Hartono', 'Jl. Anggrek No.178 RT8/RW4', '081210005338', 'nora.hartono@mail.com'),
('CS05339', 'Mega Anisa Sukma', 'Jl. Flamboyan No.178 RT9/RW4', '081210005339', 'mega.anisa.sukma@mail.com'),
('CS05340', 'Cahaya Khan', 'Jl. Pelangi No.178 RT10/RW4', '081210005340', 'cahaya.khan@mail.com'),
('CS05341', 'Nanda Hartono Setiawan', 'Jl. Merdeka No.179 RT1/RW5', '081210005341', 'nanda.hartono.setiawan@mail.com'),
('CS05342', 'Hadi Nur Trianto', 'Jl. Sudirman No.179 RT2/RW5', '081210005342', 'hadi.nur.trianto@mail.com'),
('CS05343', 'Kirana Utami Wijanto', 'Jl. Ahmad Yani No.179 RT3/RW5', '081210005343', 'kirana.utami.wijanto@mail.com'),
('CS05344', 'Lestari Wijanto', 'Jl. Raya Darmo No.179 RT4/RW5', '081210005344', 'lestari.wijanto@mail.com'),
('CS05345', 'Ruby Pratama', 'Jl. Kenanga No.179 RT5/RW5', '081210005345', 'ruby.pratama@mail.com'),
